,timestamp,active_interval,non_active_interval,subject_id,mood,activity
187,2017-06-07 21:48:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
188,2017-06-07 21:49:00,13.0,0.0,A,Contempt/Relaxed,STILL
189,2017-06-07 21:50:00,13.0,0.0,A,Contempt/Relaxed,STILL
190,2017-06-07 21:51:00,13.0,0.0,A,Contempt/Relaxed,TILTING
191,2017-06-07 21:52:00,13.0,0.0,A,Contempt/Relaxed,STILL
192,2017-06-07 21:53:00,13.0,0.0,A,Contempt/Relaxed,STILL
193,2017-06-07 21:54:00,13.0,0.0,A,Contempt/Relaxed,STILL
194,2017-06-07 21:55:00,13.0,0.0,A,Contempt/Relaxed,STILL
195,2017-06-07 21:56:00,13.0,0.0,A,Contempt/Relaxed,STILL
196,2017-06-07 21:57:00,13.0,0.0,A,Contempt/Relaxed,STILL
197,2017-06-07 21:58:00,13.0,0.0,A,Contempt/Relaxed,STILL
198,2017-06-07 21:59:00,13.0,0.0,A,Contempt/Relaxed,STILL
199,2017-06-07 22:00:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
200,2017-06-07 22:01:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
201,2017-06-07 22:02:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
202,2017-06-07 22:03:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
203,2017-06-07 22:04:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
204,2017-06-07 22:05:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
205,2017-06-07 22:06:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
206,2017-06-07 22:07:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
207,2017-06-07 22:08:00,2.0,11.0,A,Joy/Happy/Excitement,STILL
208,2017-06-07 22:09:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
209,2017-06-07 22:10:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
210,2017-06-07 22:11:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
211,2017-06-07 22:12:00,12.0,1.0,A,Joy/Happy/Excitement,STILL
212,2017-06-07 22:13:00,7.0,6.0,A,Joy/Happy/Excitement,STILL
213,2017-06-07 22:14:00,0.0,13.0,A,Joy/Happy/Excitement,TILTING
214,2017-06-07 22:15:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
215,2017-06-07 22:16:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
216,2017-06-07 22:17:00,0.0,13.0,A,Joy/Happy/Excitement,TILTING
217,2017-06-07 22:18:00,0.0,13.0,A,Joy/Happy/Excitement,ON_FOOT
218,2017-06-07 22:19:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
219,2017-06-07 22:20:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
220,2017-06-07 22:21:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
221,2017-06-07 22:22:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
222,2017-06-07 22:23:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
223,2017-06-07 22:24:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
224,2017-06-07 22:25:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
225,2017-06-07 22:26:00,6.0,7.0,A,Joy/Happy/Excitement,STILL
226,2017-06-07 22:27:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
227,2017-06-07 22:28:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
228,2017-06-07 22:29:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
229,2017-06-07 22:30:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
230,2017-06-07 22:31:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
231,2017-06-07 22:32:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
232,2017-06-07 22:33:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
233,2017-06-07 22:34:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
234,2017-06-07 22:35:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
